device id,device type,user social score,latitude,longitude,timestamp,data integrity score,authenticity score,anomaly score,twin sync latency ms,battery level pct,network strength db,encryption enabled,firmware version,vulnerability count,suspicious interactions count,fused confidence,risk score,risk level,recommended action,device id,device type,user social score,latitude,longitude,timestamp
dev_100550,smart_speaker,0.69,25.240556,82.718467,42:42.5,0.603,0.907,0.284,147,87,-70.7,TRUE,3.0.2,9,3,0.767,0.4,Medium,Schedule patch; Enable additional logging; User notification,dev_100550,smart_speaker,118.244808,159.2590415,200.273275,42:42.5
dev_100551,smart_speaker,0.811,22.048384,74.410624,24:06.5,0.828,0.934,0.226,170,52,-81.1,TRUE,2.1.3,1,1,0.84,0.167,Low,Normal monitoring; periodic audit,dev_100551,smart_speaker,106.02296,142.822772,179.622584,24:06.5
dev_100552,appliance,0.578,23.057427,83.265443,29:38.5,0.817,0.771,0.325,39,98,-50.2,TRUE,2.0.8,1,0,0.959,0.205,Low,Normal monitoring; periodic audit,dev_100552,appliance,118.3210663,159.6647878,201.0085093,29:38.5
dev_100553,appliance,0.59,17.572246,79.38332,14:30.5,0.902,0.411,0.245,5,100,-81.8,FALSE,3.0.1,2,0,0.776,0.231,Low,Normal monitoring; periodic audit,dev_100553,appliance,111.3085087,150.7051687,190.1018287,14:30.5
dev_100554,thermostat,0.394,24.689086,80.673025,55:58.5,0.588,0.605,0.221,102,62,-58.6,TRUE,2.0.5,4,0,0.586,0.299,Low,Normal monitoring; periodic audit,dev_100554,thermostat,115.531062,155.6705745,195.810087,55:58.5
dev_100555,smartphone,0.489,25.047281,75.400752,12:31.5,0.788,0.568,0.169,320,65,-79.6,TRUE,1.2.6,1,2,0.674,0.234,Low,Normal monitoring; periodic audit,dev_100555,smartphone,108.5574297,146.0133057,183.4691817,12:31.5
dev_100556,smart_speaker,0.427,16.562622,76.321909,13:17.5,0.663,0.845,0.362,221,100,-77.2,FALSE,1.2.4,2,0,0.593,0.266,Low,Normal monitoring; periodic audit,dev_100556,smart_speaker,106.9987527,144.9462072,182.8936617,13:17.5
dev_100557,smartphone,0.623,21.943651,76.879432,56:34.5,0.511,0.67,0.345,122,100,-81.7,TRUE,1.2.5,1,1,0.705,0.31,Low,Normal monitoring; periodic audit,dev_100557,smartphone,109.4051263,147.5333423,185.6615583,56:34.5
dev_100558,smartphone,0.419,19.745676,80.249743,30:00.5,0.915,0.922,0.228,132,77,-81.3,TRUE,3.0.1,3,0,0.484,0.171,Low,Normal monitoring; periodic audit,dev_100558,smartphone,113.302216,153.2175875,193.132959,30:00.5
dev_100559,thermostat,0.747,15.607957,81.28062,16:32.5,0.452,0.743,0.128,200,54,-59.8,TRUE,2.0.8,1,0,0.943,0.222,Low,Normal monitoring; periodic audit,dev_100559,thermostat,113.0788123,153.3456223,193.6124323,16:32.5
dev_100560,smart_speaker,0.395,18.137295,78.282776,52:27.5,0.782,0.868,0.35,148,67,-72.6,TRUE,3.0.1,0,0,0.862,0.193,Low,Normal monitoring; periodic audit,dev_100560,smart_speaker,110.1594663,149.1033543,188.0472423,52:27.5
dev_100561,smart_speaker,0.325,17.319558,78.093443,25:18.5,0.779,0.758,0.264,14,89,-62.8,TRUE,1.2.9,2,1,0.608,0.228,Low,Normal monitoring; periodic audit,dev_100561,smart_speaker,109.68111,148.5653315,187.449553,25:18.5
dev_100562,thermostat,0.75,18.044669,81.110122,26:37.5,0.455,0.329,0.272,212,26,-85.7,TRUE,2.0.2,0,1,0.884,0.332,Low,Normal monitoring; periodic audit,dev_100562,thermostat,113.661719,153.84178,194.021841,26:37.5
dev_100563,vehicle,0.547,17.174313,74.179318,09:40.5,0.723,0.861,0.14,32,44,-84.6,FALSE,2.0.8,0,0,0.654,0.127,Low,Normal monitoring; periodic audit,dev_100563,vehicle,104.2658617,141.0820207,177.8981797,09:40.5
dev_100564,sensor,0.274,21.020293,77.687137,46:33.5,0.807,0.601,0.06,92,81,-73.4,TRUE,3.0.3,2,0,0.897,0.162,Low,Normal monitoring; periodic audit,dev_100564,sensor,110.406947,149.1135155,187.820084,46:33.5
dev_100565,camera,0.286,19.101232,76.111864,53:33.5,0.564,0.533,0.166,218,100,-61.5,TRUE,2.1.7,1,3,0.713,0.295,Low,Normal monitoring; periodic audit,dev_100565,camera,107.658896,145.571828,183.48476,53:33.5
dev_100566,vehicle,0.393,22.209467,80.299997,32:27.5,0.772,0.476,0.133,153,78,-48.3,FALSE,1.0.9,1,2,1,0.23,Low,Normal monitoring; periodic audit,dev_100566,vehicle,114.2078183,154.1613168,194.1148153,32:27.5
dev_100567,sensor,0.696,25.558921,76.951102,45:49.5,0.644,0.834,0.064,0,78,-59,TRUE,2.1.3,1,0,0.926,0.137,Low,Normal monitoring; periodic audit,dev_100567,sensor,110.6571097,148.7846607,186.9122117,45:49.5
dev_100568,thermostat,0.837,23.335047,77.992898,16:42.5,0.74,0.902,0.098,146,86,-71.7,TRUE,1.1.5,1,2,0.788,0.16,Low,Normal monitoring; periodic audit,dev_100568,thermostat,111.2108797,149.7888287,188.3667777,16:42.5
dev_100569,router,0.411,20.4855,74.922657,53:02.5,0.822,0.576,0.173,168,61,-69.7,TRUE,1.0.3,0,0,0.881,0.168,Low,Normal monitoring; periodic audit,dev_100569,router,106.451376,143.7072045,180.963033,53:02.5
dev_100570,router,0.377,17.170903,80.239147,38:31.5,0.649,0.544,0.21,137,56,-64.4,TRUE,1.0.8,0,1,0.969,0.236,Low,Normal monitoring; periodic audit,dev_100570,router,112.4578303,152.3889038,192.3199773,38:31.5
dev_100571,smartphone,0.587,18.759077,81.783545,16:15.5,0.634,0.571,0.41,315,44,-58.2,TRUE,2.0.2,3,0,0.688,0.353,Medium,Schedule patch; Enable additional logging; User notification,dev_100571,smartphone,114.906419,155.5046915,196.102964,16:15.5
dev_100572,router,0.279,18.735374,77.705028,53:52.5,0.681,0.758,0.432,133,97,-41.2,FALSE,2.1.0,2,2,0.683,0.329,Low,Normal monitoring; periodic audit,dev_100572,router,109.6658287,148.3788427,187.0918567,53:52.5
dev_100573,smart_speaker,0.693,23.674888,80.082909,10:09.5,0.887,0.539,0.499,57,92,-68,FALSE,3.0.0,2,0,0.835,0.307,Low,Normal monitoring; periodic audit,dev_100573,smart_speaker,114.2068413,153.9017958,193.5967503,10:09.5
dev_100574,smartphone,0.646,19.760504,77.107,42:50.5,0.678,0.25,0.182,220,67,-60.8,TRUE,3.0.3,4,2,0.889,0.36,Medium,Schedule patch; Enable additional logging; User notification,dev_100574,smartphone,108.9655013,147.1960013,185.4265013,42:50.5
dev_100575,smartphone,0.803,24.652306,77.692221,10:32.5,0.841,0.456,0.479,216,66,-74.3,FALSE,2.0.5,1,1,0.816,0.327,Low,Normal monitoring; periodic audit,dev_100575,smartphone,111.27173,149.7163405,188.160951,10:32.5
dev_100576,sensor,0.731,21.92802,80.74917,38:38.5,0.397,0.68,0.292,30,93,-65.1,TRUE,1.0.1,0,2,1,0.306,Low,Normal monitoring; periodic audit,dev_100576,sensor,114.4875667,154.4966517,194.5057367,38:38.5
dev_100577,router,0.673,16.507414,78.289049,41:49.5,0.94,0.947,0.349,200,96,-71.9,FALSE,1.0.4,1,0,0.678,0.171,Low,Normal monitoring; periodic audit,dev_100577,router,109.4392033,148.2472278,187.0552523,41:49.5
dev_100578,thermostat,0.23,22.415964,83.627248,24:01.5,0.64,0.728,0.286,76,100,-71.8,FALSE,3.0.6,1,0,0.739,0.235,Low,Normal monitoring; periodic audit,dev_100578,thermostat,118.821652,160.520276,202.2189,24:01.5
dev_100579,appliance,0.311,18.183522,82.718664,56:18.5,0.725,0.583,0.376,230,78,-61.7,FALSE,2.0.6,2,1,0.897,0.315,Low,Normal monitoring; periodic audit,dev_100579,appliance,116.1453927,157.3492247,198.5530567,56:18.5
dev_100580,sensor,0.767,22.560836,83.336296,09:26.5,0.612,0.761,0.525,323,27,-72.3,TRUE,1.1.5,2,0,0.657,0.351,Medium,Schedule patch; Enable additional logging; User notification,dev_100580,sensor,118.1240067,159.4086547,200.6933027,09:26.5
dev_100581,sensor,0.702,24.484449,78.456261,38:24.5,0.918,0.519,0.144,35,54,-70.3,FALSE,2.0.8,0,3,0.412,0.191,Low,Normal monitoring; periodic audit,dev_100581,sensor,112.301831,151.1789615,190.056092,38:24.5
dev_100582,wearable,0.75,18.982519,82.444263,09:52.5,0.404,0.591,0.205,79,63,-78.5,FALSE,1.0.0,1,0,0.835,0.275,Low,Normal monitoring; periodic audit,dev_100582,wearable,115.7531903,156.6003218,197.4474533,09:52.5
dev_100583,router,0.656,15.922886,82.087411,32:43.5,0.776,0.967,0.081,136,100,-76.2,TRUE,3.0.8,3,0,0.818,0.141,Low,Normal monitoring; periodic audit,dev_100583,router,114.3201767,155.0358822,195.7515877,32:43.5
dev_100584,appliance,0.606,16.490045,80.793399,52:10.5,0.847,0.81,0.276,194,70,-65.9,FALSE,1.1.3,2,2,0.721,0.236,Low,Normal monitoring; periodic audit,dev_100584,appliance,112.8172137,152.9109132,193.0046127,52:10.5
dev_100585,thermostat,0.515,21.030967,76.719254,19:44.5,0.572,0.49,0.293,167,88,-63.7,TRUE,1.2.3,3,3,0.629,0.379,Medium,Schedule patch; Enable additional logging; User notification,dev_100585,thermostat,108.9593277,147.0614547,185.1635817,19:44.5
dev_100586,camera,0.534,20.651354,78.520174,59:48.5,0.77,0.706,0.278,122,52,-86.3,TRUE,1.0.6,0,0,0.537,0.193,Low,Normal monitoring; periodic audit,dev_100586,camera,111.22135,150.214437,189.207524,59:48.5
dev_100587,smartphone,0.473,23.210909,82.287768,15:18.5,0.362,0.864,0.169,108,43,-72.1,TRUE,1.1.3,0,2,0.529,0.246,Low,Normal monitoring; periodic audit,dev_100587,smartphone,117.1386603,158.0460443,198.9534283,15:18.5
dev_100588,smartphone,0.372,16.575789,79.201456,28:51.5,0.87,0.866,0.136,113,85,-69.3,TRUE,2.0.9,1,2,0.77,0.151,Low,Normal monitoring; periodic audit,dev_100588,smartphone,110.8792043,150.2939323,189.7086603,28:51.5
dev_100589,smartphone,0.45,21.711079,81.249992,06:42.5,0.635,0.823,0.616,22,18,-78.2,TRUE,1.1.0,1,4,0.674,0.402,Medium,Schedule patch; Enable additional logging; User notification,dev_100589,smartphone,115.270349,155.670345,196.070341,06:42.5
dev_100590,wearable,0.853,24.580768,75.735124,31:46.5,0.4,0.511,0.662,16,33,-86.1,FALSE,2.1.3,0,1,0.842,0.443,Medium,Schedule patch; Enable additional logging; User notification,dev_100590,wearable,108.605088,146.04615,183.487212,31:46.5
dev_100591,smartphone,0.431,21.064813,78.430712,05:02.5,0.817,0.674,0.796,78,100,-54.5,TRUE,1.1.8,1,1,0.852,0.403,Medium,Schedule patch; Enable additional logging; User notification,dev_100591,smartphone,111.3085537,150.3084097,189.3082657,05:02.5
dev_100592,wearable,0.642,19.60821,77.814151,35:40.5,0.689,0.37,0.286,207,48,-62,TRUE,3.0.9,1,2,0.836,0.319,Low,Normal monitoring; periodic audit,dev_100592,wearable,109.8602713,148.4463468,187.0324223,35:40.5
dev_100593,vehicle,0.764,22.152044,75.513836,59:48.5,0.703,0.502,0.38,70,36,-61,FALSE,1.1.4,1,1,0.864,0.306,Low,Normal monitoring; periodic audit,dev_100593,vehicle,107.559796,144.934714,182.309632,59:48.5
dev_100594,sensor,0.748,17.803682,78.972868,11:05.5,0.603,0.866,0.071,153,83,-62.8,TRUE,1.1.6,0,1,0.556,0.149,Low,Normal monitoring; periodic audit,dev_100594,sensor,110.7330513,149.8454853,188.9579193,11:05.5
dev_100595,smartphone,0.568,19.08467,75.588904,40:42.5,0.301,0.673,0.279,1,82,-71,TRUE,2.1.9,2,0,0.508,0.324,Low,Normal monitoring; periodic audit,dev_100595,smartphone,106.7680953,144.2785473,181.7889993,40:42.5
dev_100596,thermostat,0.626,19.825428,83.787798,51:59.5,0.622,0.577,0.364,60,57,-70.5,FALSE,3.0.6,1,0,0.465,0.288,Low,Normal monitoring; periodic audit,dev_100596,thermostat,117.9082067,159.4891057,201.0700047,51:59.5
dev_100597,smartphone,0.504,19.019092,74.181414,15:16.5,0.667,0.622,0.269,285,53,-45.6,FALSE,1.2.6,0,0,0.94,0.232,Low,Normal monitoring; periodic audit,dev_100597,smartphone,104.9122493,141.7509563,178.5896633,15:16.5
dev_100598,vehicle,0.772,20.649117,80.905219,25:22.5,0.692,0.75,0.122,153,100,-68.6,TRUE,3.0.6,4,2,0.933,0.258,Low,Normal monitoring; periodic audit,dev_100598,vehicle,114.2419977,154.3086072,194.3752167,25:22.5
dev_100599,smart_speaker,0.618,21.214481,83.897735,09:11.5,0.721,0.183,0.32,52,67,-66.3,TRUE,2.0.2,1,2,0.77,0.345,Low,Normal monitoring; periodic audit,dev_100599,smart_speaker,118.5231403,160.1630078,201.8028753,09:11.5
